#ID;wigosIdentifier;Kennung;Stationsname;Geraetetyp;Messnetz;von_Datum;Geog_Breite;Geog_Laenge;Stationshoehe;pressureLevel;pressureRefLevel;barometerLevel;barometerHeight;airtemp200Height;airtemp005Height;humidityHeight;watertempHeight;rainHeight;visibilityHeight;snowHeight;windHeight;sunHeight;radiationHeight;hasPyrano;cloudHeight
15190;0-276-3-15190;H312;Xanten (Wasserwerk);MODES III W;16,320;10.01.2013;51.680167;6.434935;17.94;17.94;;;;;0.05;;;;;;10;;;0;
13901;0-276-3-13901;H330;Haltern (Wasserwerk);MODES III W;16,320;01.01.1979;51.734258;7.199836;41.0;41;;;;;0.05;;;;;;10;;;0;
3795;0-276-3-3795;H333;Olfen;MODES III N;16,320;01.07.1901;51.706577;7.356366;48.5;48.5;;;;;0.05;;;1;;;;;;0;
1595;0-276-3-1595;H336;Gelsenkirchen-Buer;MODES III N;16,320;01.02.1913;51.576234;7.065182;91.0;91;;;;;0.05;;;1;;;;;;0;
1246;0-276-3-1246;H361;Ennigerloh-Ostenfelde;MODES III S;16,320;01.09.1933;51.841775;8.060717;104.0;104;;;;2;0.05;2;;1;;;;;;0;
934;0-276-3-934;H372;Delbrück;MODES III N;16,320;05.11.2003;51.783521;8.565808;88.0;88;;;;;0.05;;;1;;;;;;0;
4368;0-276-3-4368;H376;Salzkotten;MODES III N;16,320;01.10.1933;51.709756;8.579609;92.5;92.5;;;;;0.05;;;1;;;;;;0;
3031;0-276-3-3031;H377;Lippstadt-Bökenförde;MODES III S;16,320;01.12.1980;51.633617;8.39445;92.0;92;;;;2;0.05;2;;1;;;;;;0;
644;0-276-3-644;H391;Brakel;MODES III N;16,320;01.07.1891;51.704894;9.173804;150.0;150;;;;;0.05;;;1;;;;;;0;
1590;0-276-3-1590;H401;Geldern-Walbeck;MODES III S;16,320;01.07.1896;51.494168;6.246343;37.0;37;;;;2;0.05;2;;1;;;;;;0;
617;0-276-3-617;H411;Borken in Westfalen;MODES III S;16,320;01.10.1891;51.873046;6.886297;47.0;47;;;;2;0.05;2;;1;;;;;;0;
554;0-276-3-554;H412;Bocholt-Liedern (Wasserwerk);MODES III N;15,16,320;01.10.1945;51.8293;6.53651;23.0;23;;;;;0.05;;;1;;;;;;0;
13670;0-276-3-13670;H419;Duisburg-Baerl;MODES III S;16,320;01.02.2007;51.508794;6.701773;24.0;24;;;;2;0.05;2;;1;;;;;;0;
989;0-276-3-989;H420;Dinslaken;MODES III N;16,320;01.07.1892;51.576478;6.784929;46.0;46;;;;;0.05;;;1;;;;;;0;
555;0-276-3-555;H432;Bochum;MODES III S;16,320;01.01.1888;51.502642;7.228914;110.0;110;;;;2;0.05;2;;1;;;;;;0;
13696;0-276-3-13696;H443;Waltrop-Abdinghof;MODES III S;16,320;18.07.2007;51.596642;7.404843;60.0;60;;;;2;0.05;2;;1;;;;;;0;
4400;0-276-3-4400;H460;Sassendorf, Bad-Beusingsen;MODES III N;16,320;01.06.1937;51.543948;8.180815;171.0;171;;;;;0.05;;;1;;;;;;0;
4313;0-276-3-4313;H475;Rüthen;MODES III N;16,320;01.09.1891;51.496642;8.434191;370.0;370;;;;;0.05;;;1;;;;;;0;
5699;0-276-3-5699;H477;Wünnenberg-Eilern;MODES III N;16,320;01.05.1933;51.542692;8.778413;312.0;312;;;;;0.05;;;1;;;;;;0;
613;0-276-3-613;H492;Borgentreich;MODES III N;16,320;01.01.1927;51.567659;9.232377;206.0;206;;;;;0.05;;;1;;;;;;0;
7344;0-276-3-7344;H512;Nettetal-Hülst;MODES III N;16,320;08.07.2005;51.299239;6.20126;45.0;45;;;;;0.05;;;1;;;;;;0;
5064;0-276-3-5064;H522;Tönisvorst;MODES III S;16,320;07.04.2004;51.289722;6.443651;37.0;37;;;;2;0.05;2;;1;;;;;;0;
13700;0-276-3-13700;H542;Gevelsberg-Oberbröking;MODES III S;16,320;01.08.2007;51.332887;7.341174;203.0;203;;;;2;0.05;2;;1;;;;;;0;
6313;0-276-3-6313;H543;Breckerfeld-Wengeberg;MODES III N;16,320;04.07.2003;51.248783;7.467166;440.0;440;;;;;0.05;;;1;;;;;;0;
5717;0-276-3-5717;H547;Wuppertal-Buchenhofen;MODES III S;16,320;01.11.1895;51.225598;7.105176;134.0;134;;;;2;0.05;2;;1;;;;;;0;
15200;0-276-3-15200;H548;Wuppertal;MODES III W;16,320;03.05.2013;51.25306;7.215665;327.0;327;;;;;0.05;;;;;;12;;;0;
3499;0-276-3-3499;H568;Neuenrade-Blintrop;MODES III N;16,320;01.04.1982;51.291467;7.85303;292.0;292;;;;;0.05;;;1;;;;;;0;
7330;0-276-3-7330;H572;Arnsberg-Neheim;MODES III S;16,320;15.05.2005;51.46332;7.97797;159.0;159;;;;2;0.05;2;;1;;;;;;0;
13952;0-276-3-13952;H573;Arnsberg-Müschede;MODES III W;16,320;25.09.2008;51.408855;8.009389;277.6;277.6;;;;;0.05;;;;;;10;;;0;
1300;0-276-3-1300;H579;Eslohe;MODES III S;16,320;01.07.1891;51.25399;8.15653;351.0;351;;;;2;0.05;2;;1;;;;;;0;
5360;0-276-3-5360;H581;Warstein-Hirschberg;MODES III N;16,320;01.06.1892;51.431882;8.266476;331.0;331;;;;;0.05;;;1;;;;;;0;
15120;0-276-3-15120;H590;Haaren;MODES III W;16,320;01.12.2011;51.557178;8.701925;378.5;378.5;;;;;0.05;;;;;;10;;;0;
6264;0-276-3-6264;H591;Brilon-Thülen;MODES III S;16,320;15.11.2002;51.413998;8.649983;457.0;457;;;;2;0.05;2;;1;;;;;;0;
4127;0-276-3-4127;H612;Reichshof-Eckenhagen;MODES III S;16,17,320;01.10.1991;50.990623;7.695754;347.0;347;;;;2;0.05;2;;1;;;;;;0;
1024;0-276-3-1024;H635;Dormagen-Zons;MODES III N;16,320;01.06.1892;51.115746;6.850995;37.0;37;;;;;0.05;;;1;;;;;;0;
4741;0-276-3-4741;H641;Solingen-Hohenscheid;MODES III N;16,320;01.06.1892;51.14004;7.092982;152.0;152;;;;;0.05;;;1;;;;;;0;
5619;0-276-3-5619;H655;Wipperfürth-Gardeweg;MODES III N;16,320;01.06.1898;51.163672;7.423388;360.0;360;;;;;0.05;;;1;;;;;;0;
13713;0-276-3-13713;H658;Meinerzhagen-Redlendorf;MODES III S;16,320;10.09.2007;51.089851;7.628924;385.0;385;;;;2;0.05;2;;1;;;;;;0;
216;0-276-3-216;H669;Attendorn-Neulisternohl;MODES III N;16,320;01.03.1938;51.114277;7.880705;298.0;298;;;;;0.05;;;1;;;;;;0;
2947;0-276-3-2947;H678;Lennestadt-Theten;MODES III S;16,320;11.12.1891;51.133253;8.034831;286.0;286;;;;2;0.05;2;;1;;;;;;0;
4488;0-276-3-4488;H681;Schmallenberg-Sellinghausen;MODES III N;16,320;01.11.1906;51.212731;8.267235;443.0;443;;;;;0.05;;;1;;;;;;0;
3215;0-276-3-3215;H695;Medebach-Berge;MODES III N;16,320;01.09.1891;51.168307;8.712524;375.0;375;;;;;0.05;;;1;;;;;;0;
2473;0-276-3-2473;H718;Jülich (Kläranlage);MODES III N;16,320;01.10.1866;50.931629;6.343119;76.0;76;;;;;0.05;;;1;;;;;;0;
7378;0-276-3-7378;H721;Bedburg-Weiler Hohenholz;MODES III N;16,320;03.01.2006;51.014895;6.517327;101.0;101;;;;;0.05;;;1;;;;;;0;
13671;0-276-3-13671;H755;Overath-Böke;MODES III N;16,320;01.03.2007;50.965511;7.275302;221.0;221;;;;;0.05;;;1;;;;;;0;
3321;0-276-3-3321;H768;Mönchengladbach-Hilderath;MODES III S;16,320;23.05.2005;51.131263;6.360819;76.2;76.2;;;;2;0.05;2;;1;;;12;;;0;
389;0-276-3-389;H791;Berleburg, Bad-Arfeld;MODES III N;16,320;01.08.1891;51.014835;8.431837;436.0;436;;;;;0.05;;;1;;;;;;0;
390;0-276-3-390;H795;Berleburg, Bad-Stünzel;MODES III S;16,320;26.11.1986;50.983713;8.368331;611.0;611;;;;2;0.05;2;;1.5;;;;;;0;
3591;0-276-3-3591;H827;Nideggen-Schmidt;MODES III S;16,320;01.11.1993;50.674261;6.423998;350.0;350;;;;2;0.05;2;;1;;;;;;0;
3540;0-276-3-3540;H862;Neunkirchen-Seelscheid-Krawinkel;MODES III S;16,320;01.09.1992;50.844636;7.371973;195.0;195;;;;2;0.05;2;;1;;;;;;0;
7416;0-276-3-7416;H884;Birkelbach;MODES III W;16,320;31.03.2006;51.011235;8.273261;540.5;540.5;;;;;0.05;;;;;;10;;;0;
796;0-276-3-796;H889;Burbach-Würgendorf;MODES III N;16,320;01.08.1891;50.755647;8.125655;412.0;412;;;;;0.05;;;1;;;;;;0;
3339;0-276-3-3339;H908;Monschau-Kalterherberg;MODES III N;16,320;01.06.1892;50.520211;6.208439;541.0;541;;;;;0.05;;;1.5;;;;;;0;
1327;0-276-3-1327;H932;Weilerswist-Lommersum;MODES III S;16,320;01.05.1892;50.711886;6.790489;147.0;147;;;;2;0.05;2;;1;;;;;;0;
2497;0-276-3-2497;H981;Kall-Sistig;MODES III S;16,320;01.01.1897;50.50141;6.526408;505.0;505;;;;2;0.05;2;;1.5;;;10;;;0;
3904;0-276-3-3904;J702;Perl-Nennig;MODES III S;16,320;01.09.1892;49.535353;6.378874;152.0;152;;;;2;0.05;2;;1;;;;;;0;
3263;0-276-3-3263;J709;Merzig;MODES III N;16,320;01.07.1892;49.45662;6.626599;171.0;171;;;;;0.05;;;1;;;;;;0;
5433;0-276-3-5433;J728;Weiskirchen/Saar;MODES III S;16,320;19.04.1956;49.553365;6.811951;383.0;383;;;;2;0.05;2;;1;;;;;;0;
3625;0-276-3-3625;J731;Nohfelden-Gonnesweiler;MODES III N;16,320;12.11.1987;49.556788;7.071557;402.5;402.5;;;;;0.05;;;1;;;;;;0;
4490;0-276-3-4490;J812;Schmelz-Hüttersdorf;MODES III N;16,320;01.10.1965;49.414918;6.836007;223.0;223;;;;;0.05;;;1;;;;;;0;
3545;0-276-3-3545;J815;Neunkirchen-Wellesweiler;MODES III S;16,320;01.04.1897;49.343983;7.229738;236.0;236;;;;2;0.05;2;;1;;;;;;0;
2331;0-276-3-2331;J846;Homburg/Saar;MODES III N;16,320;01.04.1895;49.327792;7.353336;235.0;235;;;;;0.05;;;1;;;;;;0;
6217;0-276-3-6217;J908;Saarbrücken-Burbach;MODES III S;16,320;01.04.2001;49.240557;6.935134;190.0;190;;;;2;0.05;2;;1;;;;;;0;
2211;0-276-3-2211;K017;Hilgenroth;MODES III S;16,320;01.04.1936;50.737016;7.652531;295.0;295;;;;2;0.05;2;;1;;;;;;0;
3490;0-276-3-3490;K038;Neuenahr, Bad-Ahrweiler;MODES III S;16,320;01.10.1902;50.534561;7.085337;111.0;111;;;;2;0.05;2;;1;;;;;;0;
2362;0-276-3-2362;K057;Hümmerich;MODES III S;16,320;01.10.1982;50.565053;7.484345;331.0;331;;;;2;0.05;2;;1;;;;;;0;
15044;0-276-3-15044;K158;Neuwied-Feldkirchen-Hüllenberg;MODES III W;16,320;17.06.2011;50.451705;7.405769;199.17;199.17;;;;;0.05;;;;;;10;;;0;
4508;0-276-3-4508;K210;Schneifelforsthaus;MODES III S;16,320;01.12.1886;50.296848;6.419387;653.0;653;;;;2;0.05;2;;1.5;;;;;;0;
4279;0-276-3-4279;K212;Roth bei Prüm;MODES III W;16,320;18.04.1989;50.304649;6.386273;593.0;593;;;;;0.05;;;;;;12;;;0;
2213;0-276-3-2213;K219;Lissendorf;MODES III N;16,320;01.09.1888;50.310518;6.623578;407.0;407;;;;;0.05;;;1;;;;;;0;
4219;0-276-3-4219;K230;Rodder;MODES III N;16,320;10.12.1968;50.396548;6.856804;512.0;512;;;;;0.05;;;1.5;;;;;;0;
3340;0-276-3-3340;K282;Montabaur;MODES III S;16,320;01.06.1897;50.438264;7.806121;265.0;265;;;;2;0.05;2;;1;;;;;;0;
978;0-276-3-978;K295;Holzheim bei Diez;MODES III N;16,320;01.05.1898;50.357409;8.048498;155.0;155;;;;;0.05;;;1;;;;;;0;
5616;0-276-3-5616;K300;Winterspelt;MODES III N;16,320;01.09.1934;50.228181;6.207111;426.0;426;;;;;0.05;;;1;;;;;;0;
200;0-276-3-200;K308;Lauperath-Scheidchen;MODES III N;16,320;01.10.1951;50.084966;6.316098;517.0;517;;;;;0.05;;;1.5;;;;;;0;
4017;0-276-3-4017;K310;Prüm-Watzerath;MODES III N;16,320;01.07.1892;50.180668;6.350901;386.0;386;;;;;0.05;;;1;;;;;;0;
942;0-276-3-942;K318;Densborn;MODES III N;16,320;01.06.1892;50.12201;6.599032;308.0;308;;;;;0.05;;;1;;;;;;0;
723;0-276-3-723;K354;Kail;MODES III N;16,320;21.05.1965;50.184128;7.240018;290.0;290;;;;;0.05;;;1;;;;;;0;
1598;0-276-3-1598;K380;Oberbachheim;MODES III N;16,320;01.10.1892;50.248002;7.745633;328.0;328;;;;;0.05;;;1;;;;;;0;
1964;0-276-3-1964;K419;Olsdorf;MODES III S;16,320;01.08.1933;49.944479;6.38211;328.0;328;;;;2;0.05;2;;1;;;;;;0;
3155;0-276-3-3155;K440;Manderscheid-Sonnenhof;MODES III S;16,320;01.12.1892;50.101542;6.800909;415.0;415;;;;2;0.05;2;;1;;;;;;0;
5635;0-276-3-5635;K446;Wittlich;MODES III N;16,320;01.06.1892;49.961731;6.928746;147.0;147;;;;;0.05;;;1;;;;;;0;
535;0-276-3-535;K463;Blankenrath;MODES III S;16,320;01.07.1901;50.037229;7.307861;417.0;417;;;;2;0.05;2;;1;;;;;;0;
4709;0-276-3-4709;K471;Simmern-Wahlbach;MODES III S;16,320;27.03.1979;49.99959;7.59812;445.0;445;;;;2;0.05;2;;1;;;;;;0;
3584;0-276-3-3584;K509;Newel;MODES III N;16,320;01.09.1892;49.813491;6.585668;365.0;365;;;;;0.05;;;1;;;;;;0;
5758;0-276-3-5758;K515;Zemmer (Forsthaus Mülchen);MODES III N;16,320;24.06.1958;49.870885;6.707361;293.0;293;;;;;0.05;;;1;;;;;;0;
4301;0-276-3-4301;K568;Kreuznach, Bad;MODES III S;16,320;01.01.1851;49.850173;7.871018;102.0;102;;;;2;0.05;2;;1;;;;;;0;
15976;0-276-3-15976;K579;Ober-Olm/Bellem;MODES III W;16,320;04.04.2018;49.952867;8.210699;216.0;216;;;;;0.05;;;;;;12;;;0;
3137;0-276-3-3137;K584;Mainz-Lerchenberg (ZDF);MODES III S;16,320;01.01.1863;49.965815;8.204851;199.0;199;;;;2;0.05;2;;1;;;;;;0;
6100;0-276-3-6100;K589;Hahnheim;MODES III N;16,320;29.04.1998;49.86258;8.231085;120.0;120;;;;;0.05;;;1;;;;;;0;
5099;0-276-3-5099;K611;Trier-Zewen;MODES III S;16,320;01.01.1783;49.732632;6.613147;131.5;131.5;;;;2;0.05;2;;1;;;;;;0;
2595;0-276-3-2595;K650;Kirn;MODES III N;16,320;01.05.1888;49.789016;7.485275;181.0;181;;;;;0.05;;;1;;;;;;0;
150;0-276-3-150;K685;Alzey;MODES III S;16,320;01.11.1900;49.7273;8.116356;215.0;215;;;;2;0.05;2;;1;;;;;;0;
5692;0-276-3-5692;K699;Worms;MODES III S;16,320;01.01.1890;49.605078;8.365906;88.0;88;;;;2;0.05;2;;1;;;;;;0;
3905;0-276-3-3905;K706;Perl-Sinz-Renglischberg;MODES III W;16,320;29.08.1990;49.521403;6.447635;407.4;407.4;;;;;0.05;;;;;;10;;;0;
1650;0-276-3-1650;K747;Henschtal;MODES III N;16,320;01.10.1981;49.464808;7.411082;250.0;250;;;;;0.05;;;1;;;;;;0;
1011;0-276-3-1011;K761;Dörrmoschel-Felsbergerhof;MODES III W;16,320;11.10.1990;49.601695;7.741331;442.0;442;;;;;0.05;;;;;;10;;;0;
4323;0-276-3-4323;K762;Ruppertsecken;MODES III S;16,320;01.08.1902;49.646838;7.883741;461.0;461;;;;2;0.05;2;;1;;;;;;0;
1870;0-276-3-1870;K784;Grünstadt;MODES III N;16,320;01.01.1879;49.566492;8.17797;160.0;160;;;;;0.05;;;1;;;;;;0;
2486;0-276-3-2486;K863;Kaiserslautern;MODES III S;16,320;01.01.1843;49.426213;7.755714;271.0;271;;;;2;0.05;2;;1;;;;;;0;
15978;0-276-3-15978;K864;Sembach;MODES III W;16,320;20.04.2018;49.50443;7.861829;316.0;316;;;;;0.05;;;;;;10;;;0;
5103;0-276-3-5103;K866;Trippstadt-Neuhof;MODES III N;16,320;01.01.1908;49.354424;7.794751;348.0;348;;;;;0.05;;;1;;;;;;0;
1072;0-276-3-1072;K881;Dürkheim, Bad;MODES III S;16,320;01.01.1863;49.471913;8.192896;107.0;107;;;;2;0.05;2;;1;;;;;;0;
3939;0-276-3-3939;K925;Pirmasens;MODES III S;16,320;11.01.1899;49.191191;7.5879;382.0;382;;;;2;0.05;2;;1;;;;;;0;
4310;0-276-3-4310;K969;Rülzheim;MODES III N;16,320;01.06.1937;49.16088;8.300934;105.0;105;;;;;0.05;;;1;;;;;;0;
377;0-276-3-377;K988;Bergzabern, Bad;MODES III S;16,320;01.11.1926;49.107025;7.996749;210.0;210;;;;2;0.05;2;;1;;;;;;0;
5086;0-276-3-5086;L021;Trendelburg;MODES III N;16,320;01.07.1891;51.577732;9.433693;133.0;133;;;;;0.05;;;1;;;;;;0;
5279;0-276-3-5279;L031;Wesertal-Lippoldsberg;MODES III S;16,320;01.12.1891;51.61941;9.57491;167.0;167;;;;2;0.05;2;;1;;;;;;0;
961;0-276-3-961;L052;Diemelstadt-Rhoden;MODES III N;16,320;01.06.1899;51.47426;9.003906;258.0;258;;;;;0.05;;;1;;;;;;0;
2988;0-276-3-2988;L071;Liebenau-Haueda;MODES III N;16,320;01.06.1901;51.4882;9.249252;162.0;162;;;;;0.05;;;1;;;;;;0;
6303;0-276-3-6303;L101;Willingen/Hochsauerland;MODES III N;16,320;24.05.2002;51.291529;8.598143;584.0;584;;;;;0.05;;;1.5;;;;;;0;
2718;0-276-3-2718;L113;Korbach-Rhena;MODES III N;16,320;01.05.1907;51.288015;8.792783;458.0;458;;;;;0.05;;;1;;;;;;0;
5133;0-276-3-5133;L121;Twistetal-Mühlhausen;MODES III S;16,320;01.09.1910;51.3344;8.913191;287.0;287;;;;2;0.05;2;;1;;;;;;0;
5297;0-276-3-5297;L125;Waldeck-Alraft;MODES III N;16,320;01.05.1907;51.24267;8.971761;300.0;300;;;;;0.05;;;1;;;;;;0;
194;0-276-3-194;L130;Arolsen-Landau, Bad;MODES III N;16,320;01.01.1926;51.343117;9.076333;265.0;265;;;;;0.05;;;1;;;;;;0;
197;0-276-3-197;L131;Arolsen-Volkhardinghausen, Bad;MODES III W;16,320;11.07.1990;51.321891;9.055763;365.0;365;;;;;0.05;;;;;;12;;;0;
5646;0-276-3-5646;L171;Witzenhausen-Ziegenhagen;MODES III N;16,320;01.01.1951;51.364548;9.749147;220.0;220;;;;;0.05;;;1;;;;;;0;
310;0-276-3-310;L201;Battenberg-Hof Karlsburg;MODES III N;16,320;01.09.1907;51.066152;8.537474;590.0;590;;;;;0.05;;;1.5;;;;;;0;
5851;0-276-3-5851;L215;Frankenberg-Geismar;MODES III W;16,320;12.03.1997;51.0806;8.8769;391.5;391.5;;;;;0.05;;;;;;12;;;0;
817;0-276-3-817;L217;Burgwald-Bottendorf;MODES III S;16,320;01.05.1951;51.030568;8.814605;296.0;296;;;;2;0.05;2;;1;;;;;;0;
5240;0-276-3-5240;L222;Vöhl-Buchenberg;MODES III N;16,320;01.04.1974;51.159796;8.873772;380.0;380;;;;;0.05;;;1;;;;;;0;
5263;0-276-3-5263;L245;Wabern-Hebel;MODES III N;16,320;01.01.1921;51.067003;9.382119;203.0;203;;;;;0.05;;;1;;;;;;0;
4763;0-276-3-4763;L286;Sontra;MODES III S;16,320;23.02.1950;51.060686;9.926618;265.0;265;;;;2;0.05;2;;1;;;;;;0;
1297;0-276-3-1297;L291;Eschwege;MODES III S;16,320;01.11.1888;51.204132;10.013767;156.0;156;;;;2;0.05;2;;1;;;;;;0;
13701;0-276-3-13701;L292;Eschwege-Eltmannshausen;MODES III W;16,320;30.08.2007;51.19452;9.988501;250.2;250.2;;;;;0.05;;;;;;12;;;0;
2152;0-276-3-2152;L299;Herleshausen-Archfeld;MODES III N;16,320;01.12.1932;51.042484;10.14676;380.0;380;;;;;0.05;;;1;;;;;;0;
15490;0-276-3-15490;L300;Eschenburg-Eibelshausen;MODES III N;16,320;23.01.2015;50.805287;8.338217;298.0;298;;;;;0.05;;;1;;;;;;0;
5524;0-276-3-5524;L312;Wetter/Hessen-Amönau;MODES III N;16,320;01.04.1934;50.908663;8.692898;227.0;227;;;;;0.05;;;1;;;;;;0;
3164;0-276-3-3164;L319;Cölbe, Kr. Marburg-Biedenkopf;MODES III S;16,320;01.01.1866;50.849234;8.774517;187.0;187;;;;2;0.05;2;;1;;;;;;0;
1645;0-276-3-1645;L340;Gilserberg-Moischeid;MODES III S;16,320;01.07.1908;50.965565;9.050014;327.0;327;;;;2;0.05;2;;1;;;;;;0;
3527;0-276-3-3527;L355;Neukirchen-Hauptschwenda;MODES III S;16,320;01.07.1890;50.89228;9.40498;500.0;500;;;;2;0.05;2;;1;;;;;;0;
1055;0-276-3-1055;L409;Driedorf;MODES III N;16,320;01.03.1893;50.63159;8.181266;482.0;482;;;;;0.05;;;1;;;;;;0;
158;0-276-3-158;L442;Amöneburg-Rüdigheim;MODES III N;16,320;13.05.1937;50.784041;8.954489;210.0;210;;;;;0.05;;;1;;;;;;0;
90;0-276-3-90;L463;Alsfeld;MODES III W;16,320;19.02.1988;50.755683;9.258325;305.0;305;;;;;0.05;;;;;;10;;;0;
91;0-276-3-91;L464;Alsfeld-Eifa;MODES III S;16,320;01.11.1900;50.744591;9.344972;304.0;304;;;;2;0.05;2;;1;;;;;;0;
2066;0-276-3-2066;L483;Haunetal-Wehrda;MODES III N;16,320;01.01.1926;50.73837;9.660738;257.0;257;;;;;0.05;;;1;;;;;;0;
5294;0-276-3-5294;L505;Waldbrunn-Lahr;MODES III N;16,320;01.08.1932;50.512141;8.132635;280.0;280;;;;;0.05;;;1;;;;;;0;
3042;0-276-3-3042;L511;Löhnberg-Obershausen;MODES III S;16,320;01.07.1993;50.561656;8.238629;230.0;230;;;;2;0.05;2;;1;;;;;;0;
211;0-276-3-211;L521;Aßlar Klein-Altenstädten;MODES III N;16,320;07.08.1981;50.579959;8.468468;200.0;200;;;;;0.05;;;1;;;;;;0;
2897;0-276-3-2897;L561;Lautertal-Hörgenau;MODES III W;16,320;28.08.1990;50.580797;9.28574;522.0;522;;;;;0.05;;;;;;12;;;0;
3911;0-276-3-3911;L582;Petersberg-Marbach;MODES III N;16,320;01.10.1891;50.617521;9.724971;305.0;305;;;;;0.05;;;1;;;;;;0;
1526;0-276-3-1526;L585;Fulda-Horas;MODES III S;16,320;01.12.1866;50.566786;9.653221;245.0;245;;;;2;0.05;2;;1;;;;;;0;
4978;0-276-3-4978;L592;Tann/Rhön;MODES III S;16,320;01.10.1891;50.639028;10.022846;395.0;395;;;;2;0.05;2;;1;;;;;;0;
6344;0-276-3-6344;L602;Runkel-Ennerich;MODES III S;16,320;01.10.2003;50.393972;8.142276;168.0;168;;;;2;0.05;2;;1;;;10;;;0;
5416;0-276-3-5416;L612;Weilmünster;MODES III N;16,320;01.10.1892;50.428377;8.380557;183.0;183;;;;;0.05;;;1;;;;;;0;
837;0-276-3-837;L617;Camberg, Bad;MODES III N;16,320;01.07.1894;50.286318;8.294862;244.0;244;;;;;0.05;;;1;;;;;;0;
3413;0-276-3-3413;L631;Münzenberg-Gambach;MODES III N;16,320;01.01.1936;50.452232;8.731695;155.0;155;;;;;0.05;;;1;;;;;;0;
3442;0-276-3-3442;L635;Nauheim, Bad;MODES III S;16,320;01.11.1900;50.357418;8.750564;148.5;148.5;;;;2;0.05;2;;1;;;;;;0;
1561;0-276-3-1561;L652;Gedern-Schönhausen;MODES III N;16,320;01.12.1900;50.403352;9.207585;414.0;414;;;;;0.05;;;1;;;;;;0;
4480;0-276-3-4480;L678;Schlüchtern-Herolz;MODES III S;16,320;01.06.1884;50.344656;9.55333;232.0;232;;;;2;0.05;2;;1;;;;;;0;
1750;0-276-3-1750;L685;Grebenstein;MODES III N;16,320;01.07.1891;51.451068;9.413796;190.0;190;;;;;0.05;;;1;;;;;;0;
2293;0-276-3-2293;L714;Hohenstein-Breithardt;MODES III N;16,320;01.09.1892;50.191809;8.08884;315.0;315;;;;;0.05;;;1;;;;;;0;
5300;0-276-3-5300;L722;Waldems-Reinborn;MODES III S;16,320;01.08.1892;50.259603;8.360676;380.0;380;;;;2;0.05;2;;1;;;;;;0;
2329;0-276-3-2329;L732;Homburg, Bad (Filterwerk);MODES III N;16,320;01.01.1912;50.244571;8.572503;255.0;255;;;;;0.05;;;1;;;;;;0;
5225;0-276-3-5225;L744;Vilbel, Bad-Dortelweil;MODES III N;16,320;01.11.1900;50.21349;8.74525;125.0;125;;;;;0.05;;;1;;;;;;0;
3589;0-276-3-3589;L751;Nidderau-Erbstadt;MODES III N;16,320;01.05.1912;50.27406;8.86529;162.0;162;;;;;0.05;;;1;;;;;;0;
1863;0-276-3-1863;L771;Gründau-Breitenborn;MODES III S;16,320;01.12.1888;50.266701;9.185383;258.0;258;;;;2;0.05;2;;1;;;;;;0;
479;0-276-3-479;L773;Wächtersbach;MODES III N;16,320;01.01.1888;50.243548;9.289247;138.0;138;;;;;0.05;;;1;;;;;;0;
13900;0-276-3-13900;L781;Soden,Bad-Salmünster (Kläranlage);MODES III W;16,320;01.11.1993;50.268765;9.357955;145.0;145;;;;;0.05;;;;;;10;;;0;
4308;0-276-3-4308;L803;Rüdesheim-Presberg;MODES III N;16,320;01.08.1892;50.05166;7.88755;403.0;403;;;;;0.05;;;1;;;;;;0;
5542;0-276-3-5542;L819;Wiesbaden-Biebrich;MODES III N;16,320;01.07.1892;50.042119;8.233134;90.0;90;;;;;0.05;;;1;;;;;;0;
5541;0-276-3-5541;L821;Wiesbaden-Auringen;MODES III S;16,320;01.06.1987;50.132052;8.316938;263.0;263;;;;2;0.05;2;;1;;;;;;0;
4090;0-276-3-4090;L829;Raunheim;MODES III N;16,320;01.04.1950;50.005626;8.429069;89.0;89;;;;;0.05;;;1;;;;;;0;
1424;0-276-3-1424;L841;Frankfurt/Main-Westend;MODES III S;16,320;01.11.1985;50.126877;8.669396;120.78;120.78;;;;2;0.05;2;;1;;;;;;0;
3136;0-276-3-3136;L850;Mühlheim/Main;MODES III N;16,320;01.01.1936;50.129438;8.820886;102.0;102;;;;;0.05;;;1;;;;;;0;
1814;0-276-3-1814;L865;Groß-Gerau-Wallerstädten;MODES III N;16,320;01.11.1900;49.905232;8.445949;87.0;87;;;;;0.05;;;1;;;;;;0;
917;0-276-3-917;L886;Darmstadt;MODES III S;16,320;01.08.1995;49.880895;8.677906;162.0;162;;;;2;0.05;2;;1;;;;;;0;
4230;0-276-3-4230;L891;Rödermark-Ober-Roden;MODES III N;16,320;05.10.1910;49.983205;8.839542;137.0;137;;;;;0.05;;;1;;;;;;0;
4132;0-276-3-4132;L892;Reinhardshagen-Vaake;MODES III N;16,320;01.10.1927;51.484127;9.612059;115.0;115;;;;;0.05;;;1;;;;;;0;
4411;0-276-3-4411;L894;Schaafheim-Schlierbach;MODES III S;16,320;01.12.1979;49.919503;8.967164;155.0;155;;;;2;0.05;2;;1;;;;;;0;
2900;0-276-3-2900;L926;Lautertal/Odenwald-Reichenbach;MODES III N;16,320;28.10.1983;49.709003;8.690797;208.3;208.3;;;;;0.05;;;1;;;;;;0;
4134;0-276-3-4134;L930;Otzberg-Habitzheim;MODES III N;16,310,320;01.03.1936;49.836621;8.880568;171.5;171.5;;;;;0.05;;;1;;;;;;0;
